

<<START>>,<<FMS_GTA_FFLOW_INV_MST>>,,, 	(01-SEP-2025 10:20:18)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109013478,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109013479,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109015309,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109015382,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109017485,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109017485,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109017752,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A24109017752,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109003194,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109003627,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-542,FGSA,UPG2A23109017267,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109000626,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109000627,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109000918,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109000920,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109002684,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109002685,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109002860,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109002861,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109008904,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109008904,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109010046,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109010683,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109011270,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109013255,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109014238,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A23109017357,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109003987,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109012607,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109013579,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109020465,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109020468,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109021429,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-581,FGSA,UPG2A24109023989,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109003988,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109005915,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109009606,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109012606,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109013747,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-581,FGSA,UPG2A24109013747,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109003991,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109004015,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109004020,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109004020,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109005471,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109005574,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109006776,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109006776,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109006831,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109006831 REF1,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109009364,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-1101,FGSA,UPG2A25109009365,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-381,FGSA,UPG2A24109002564,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A24109003230,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A24109003849,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A24109005964,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-381,FGSA,UPG2A24109007956,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A23109011759,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-392,FGSA,UPG2A23109007850,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109000073,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109000303,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004236,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004237,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004636,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004636,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004846,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004847,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109004847,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109005726,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109005726,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109005742,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109005742,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109007220,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109007221,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109007221,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008171,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008172,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008172,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008766,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008766,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109008767,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109011730,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109011732,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109013648,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109013650,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109014700,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109015922,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109015929,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-701,FGSA,UPG2A24109017273,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1607-701,FGSA,UPG2A24109000074,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1607-701,FGSA,UPG2A24109000304,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1607-701,FGSA,UPG2A24109001036,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1608-701,FGSA,UPG2A24109017278,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A23109016592,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A23109017486,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A23109017520,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109004841,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109005743,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109009692,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109011729,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109011731,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109014699,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109014701,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109014702,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109014799,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109014826,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109016522,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-701,FGSA,UPG2A24109017449,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-381,FGSA,UPG2A24109007189,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109004889,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109004889,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109005570,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109005613,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109005613,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-881,FGSA,UPG2A23109005613,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-391,FGSA,UPG2A24109024007,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-391,FGSA,UPG2A24109024017,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-371,FGSA,UPG2A23109016534,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-372,FGSA,UPG2A23109016665,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-372,FGSA,UPG2A23109007814,IC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1601-348,FGSA,UPG2A23109004747,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1604-349,FGSA,UPG2A23109004748,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-371,FGSA,UPG2A24109005721,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-371,FGSA,UPG2A24109008624,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-371,FGSA,UPG2A24109009480,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-371,FGSA,UPG2A24109011721,TC, 	(01-SEP-2025 10:20:21)
Gail,16-1-1-16-1603-371,FGSA,UPG2A24109011722,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-372,FGSA,UPG2A24109005843,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-372,FGSA,UPG2A24109024020,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-372,FGSA,UPG2A24109024022,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-372,FGSA,UPG2A24109025262,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109013367,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109013368,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109014671,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109014673,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109021627,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-371,FGSA,UPG2A24109021628,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-372,FGSA,UPG2A24109021637,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-372,FGSA,UPG2A24109021638,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1606-372,FGSA,UPG2A25109009355,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-333,FGSA,UPG2A23109004659,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1606-332,FGSA,UPG2A23109007139,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-332,FGSA,UPG2A23109007901,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-332,FGSA,UPG2A23109007901,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-332,FGSA,UPG2A23109007901,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-332,FGSA,UPG2A23109007901,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-332,FGSA,UPG2A23109010924,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-332,FGSA,UPG2A23109010925,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-333,FGSA,UPG2A23109013301,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1141,FGSA,UPG2A24109004015,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1141,FGSA,UPG2A24109005833,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A23109007478,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A23109007478,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A23109007989,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A23109008796,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,HRG2A22136000657,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,HRG2A22136000775,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,HRG2A22136000816,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,HRG2A22136000817,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,UPG2A23109000244,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,UPG2A23109000264,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-2-16-1604-542,Trans,UPG2A23109007689,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1201,Tender,UPG2A23109012053,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A24109020368,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A24109020370,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1211,Tender,UPG2A24109020371,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1606-892,Tender,UPG2A23109012526,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000298,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000298,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000318,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000318,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000318,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-4-16-1604-1101,Trans,GAG2A22134000338,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-292,Tender,UPG2A24109020631,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-292,Tender,UPG2A24109020632,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-292,Tender,UPG2A24109020633,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1032,Tender,UPG2A24109020306,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1032,Tender,UPG2A24109020307,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1032,Tender,UPG2A24109020308,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-5-16-1603-861,Trans,UPG2A22109006201,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-7-16-1604-101,Trans,MHG2A22105001926,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-9-16-1602-782,Trans,MHG2A22105001271,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-12-16-1604-782,Trans,MHG2A22105001679,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-14-16-1601-81,Trans,GJG2A22103002840,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-16-16-1605-10000165,Trans,UPG2A23109017553,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-721,Tender,UPG2A23109016854,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-721,Tender,UPG2A23109016855,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-721,Tender,UPG2A23109017634,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-721,Tender,UPG2A23109017635,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-721,Tender,UPG2A23109017667,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-21-16-1604-92,Trans,GJG2A22103003056,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-22-16-1604-101,Trans,UPG2A23109000370,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-412,Tender,UPG2A24109021004,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-412,Tender,UPG2A24109021005,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-412,Tender,UPG2A24109021006,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1603-722,Tender,UPG2A24109019181,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-24-16-1604-333,Trans,UPG2A23109000385,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-24-16-1604-333,Trans,UPG2A23109000386,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-722,Tender,UPG2A24109024315,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-722,Tender,UPG2A24109024316,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-26-16-1601-411,Trans,UPG2A23109000138,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109000475,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109000476,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109000477,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109000478,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109000898,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109002330,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109002332,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109002333,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109002334,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-28-16-1601-881,Trans,MHG2A22105001878,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-28-16-1601-881,Trans,MHG2A22105001878,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-28-16-1601-881,Trans,MHG2A22105001878,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1132,Tender,UPG2A25109000471,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1132,Tender,UPG2A25109002322,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1132,Tender,UPG2A25109002324,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1132,Tender,UPG2A25109002325,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1601-1132,Tender,UPG2A25109002326,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-29-16-1601-401,Trans,RJG2A22107001728,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1134,Tender,UPG2A25109009153,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109009159,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1604-1135,Tender,UPG2A25109009160,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-31-16-1604-1101,Trans,GAG2A22134000350,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-31-16-1604-1101,Trans,GAG2A22134000350,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-31-16-1604-1101,Trans,GAG2A22134000350,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-31-16-1604-1101,Trans,GAG2A22134000353,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-32-16-1601-1141,Trans,MHG2A22105001680,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-32-16-1601-1141,Trans,MHG2A22105001877,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-32-16-1601-1141,Trans,MHG2A22105001877,IC, 	(01-SEP-2025 10:20:22)
Gail,16-1-1-16-1606-91,Tender,UPG2A23109012832,TC, 	(01-SEP-2025 10:20:22)
Gail,16-1-34-16-1601-1161,Trans,UPG2A23109000027,TC, 	(01-SEP-2025 10:20:22)
